wavelength_nm,frequency_Hz,out_port,in_port,abs_S,phase_rad,real_S,imag_S
1550.7500,1.933209e+14,B,A,0.97400821,-0.21218833,0.95216354,-0.20512579
1550.8000,1.933147e+14,B,A,0.97258311,-0.21878507,0.94939854,-0.21109315
1550.8500,1.933085e+14,B,A,0.97103338,-0.22574325,0.94639634,-0.21734719
1550.9000,1.933022e+14,B,A,0.96934433,-0.23309426,0.94312969,-0.22390808
1550.9500,1.932960e+14,B,A,0.96749908,-0.24087315,0.93956743,-0.23079755
1551.0000,1.932898e+14,B,A,0.96547813,-0.24911915,0.93567380,-0.23803901
1551.0500,1.932836e+14,B,A,0.96325895,-0.25787627,0.93140761,-0.24565764
1551.1000,1.932773e+14,B,A,0.96081532,-0.26719409,0.92672130,-0.25368036
1551.1500,1.932711e+14,B,A,0.95811666,-0.27712859,0.92155973,-0.26213586
1551.2000,1.932649e+14,B,A,0.95512714,-0.28774318,0.91585879,-0.27105449
1551.2500,1.932586e+14,B,A,0.95180456,-0.29910993,0.90954362,-0.28046804
1551.3000,1.932524e+14,B,A,0.94809904,-0.31131107,0.90252658,-0.29040933
1551.3500,1.932462e+14,B,A,0.94395133,-0.32444068,0.89470461,-0.30091157
1551.4000,1.932399e+14,B,A,0.93929064,-0.33860682,0.88595617,-0.31200731
1551.4500,1.932337e+14,B,A,0.93403206,-0.35393408,0.87613744,-0.32372684
1551.5000,1.932275e+14,B,A,0.92807313,-0.37056659,0.86507767,-0.33609577
1551.5500,1.932213e+14,B,A,0.92128962,-0.38867172,0.85257361,-0.34913149
1551.6000,1.932150e+14,B,A,0.91353002,-0.40844450,0.83838281,-0.36283792
1551.6500,1.932088e+14,B,A,0.90460865,-0.43011291,0.82221570,-0.37719777
1551.7000,1.932026e+14,B,A,0.89429677,-0.45394427,0.80372640,-0.39216143
1551.7500,1.931964e+14,B,A,0.88231122,-0.48025275,0.78250257,-0.40763074
1551.8000,1.931901e+14,B,A,0.86830008,-0.50940806,0.75805490,-0.42343569
1551.8500,1.931839e+14,B,A,0.85182462,-0.54184534,0.72980795,-0.43930119
1551.9000,1.931777e+14,B,A,0.83233709,-0.57807564,0.69709537,-0.45480003
1551.9500,1.931715e+14,B,A,0.80915423,-0.61869612,0.65916565,-0.46928798
1552.0000,1.931652e+14,B,A,0.78142776,-0.66439759,0.61520898,-0.48181662
1552.0500,1.931590e+14,B,A,0.74811517,-0.71596535,0.56442296,-0.49102243
1552.1000,1.931528e+14,B,A,0.70795932,-0.77426559,0.50614470,-0.49499893
1552.1500,1.931466e+14,B,A,0.65949301,-0.84020463,0.44008657,-0.49117700
1552.2000,1.931404e+14,B,A,0.60109736,-0.91464027,0.36671486,-0.47627539
1552.2500,1.931341e+14,B,A,0.53115645,-0.99821240,0.28778356,-0.44643901
1552.3000,1.931279e+14,B,A,0.44835699,-1.09103695,0.20694622,-0.39774018
1552.3500,1.931217e+14,B,A,0.35215656,-1.19212054,0.13018890,-0.32720803
1552.4000,1.931155e+14,B,A,0.24335906,-1.29781421,0.06561065,-0.23434776
1552.4500,1.931093e+14,B,A,0.12460599,-1.39284543,0.02205690,-0.12263827
1552.5000,1.931030e+14,B,A,0.00662489,-0.00000000,0.00662489,-0.00000000
1552.5500,1.930968e+14,B,A,0.12459811,1.39285002,0.02205495,0.12263062
1552.6000,1.930906e+14,B,A,0.24332959,1.29784131,0.06559636,0.23432116
1552.6500,1.930844e+14,B,A,0.35209699,1.19218104,0.13014708,0.32716055
1552.7000,1.930782e+14,B,A,0.44826476,1.09113716,0.20686380,0.39767910
1552.7500,1.930719e+14,B,A,0.53103377,0.99835447,0.28765368,0.44637677
1552.8000,1.930657e+14,B,A,0.60094918,0.91482325,0.36653733,0.47622506
1552.8500,1.930595e+14,B,A,0.65932527,0.84042568,0.43986608,0.49114931
1552.9000,1.930533e+14,B,A,0.70777775,0.77452098,0.50588849,0.49500119
1552.9500,1.930471e+14,B,A,0.74792472,0.71625111,0.56413898,0.49105866
1553.0000,1.930409e+14,B,A,0.78123242,0.66470989,0.61490473,0.48188823
1553.0500,1.930346e+14,B,A,0.80895706,0.61903147,0.65884766,0.46939460
1553.1000,1.930284e+14,B,A,0.83214036,0.57843097,0.69676900,0.45494015
1553.1500,1.930222e+14,B,A,0.85162997,0.54221800,0.72947747,0.43947268
1553.2000,1.930160e+14,B,A,0.86810864,0.50979578,0.75772358,0.42363615
