topology,layout,permutation,route_status,paths,routed_paths,failed_paths,drc_violation_count,crossing_count,braid_pair_count,max_pair_crossing_count,repeated_crossing_pairs,topology_wiring_um,physical_wiring_um,wiring_delta_um,topology_worst_il_db,physical_worst_il_db,worst_il_delta_db,avg_il_delta_db,grid_pitch_um,grid_merge_tol_um,min_spacing_um,mrr_keepout_um,port_escape_um,crossing_penalty_um,turn_guard_um,turn_timing_penalty_um,backtrack_penalty_um,hairpin_penalty_um,loss_aware_cost,capped_ripup_bounded_only,prop_loss_db_per_um,bend_loss_db_per_bend,crossing_loss_db_per_cross,repeated_crossing_loss_db,jog_penalty_db,bend_placement_penalty_db,max_astar_pops,ripup_max_astar_pops,local_repair_max_shift_tracks,route_window_max_detour_tracks,effective_route_window_slack_um,grid_margin_tracks,stage_pitch_um,wire_pitch_um,x_start_um,x_end_um,astar_calls,ripup_passes,ripup_passes_executed,early_stop_enabled,early_stopped,n_logical,layer,perm_idx,seed,runtime_s,failure_rate
spanke_benes_rect_5x5,default,1-2-0-4-3,routed,5,5,0,0,19,5,5,I0-I1:4;I0-I2:3;I1-I4:4;I2-I3:2;I3-I4:5,3111.000000,5725.318531,2614.318531,1.498164,3.898447,2.400283,1.885727,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,11,6,1,True,False,5,physical,114,42,1.711407,0.0
spanke_benes_rect_5x5,default,1-2-4-3-0,routed,5,5,0,0,17,4,4,I0-I1:4;I1-I2:2;I1-I3:4;I2-I3:3,3111.000000,5656.880476,2545.880476,1.549497,3.854200,2.304702,1.781352,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,7,6,1,True,False,5,physical,115,42,1.414343,0.0
spanke_benes_rect_5x5,default,3-4-2-0-1,routed,5,5,0,0,12,2,2,I0-I1:2;I3-I4:2,3111.000000,5463.858347,2352.858347,1.483864,3.271439,1.787575,1.511143,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,3,6,1,True,False,5,physical,116,42,0.513361,0.0
spanke_benes_rect_5x5,default,0-1-3-4-2,routed,5,5,0,0,20,5,6,I0-I1:6;I1-I2:2;I1-I4:2;I2-I3:6;I2-I4:3,3111.000000,5730.340659,2619.340659,1.510831,4.055616,2.544784,1.920736,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,11,6,1,True,False,5,physical,117,42,1.451852,0.0
spanke_benes_rect_5x5,default,0-3-2-1-4,routed,5,5,0,0,19,6,4,I0-I1:2;I0-I3:4;I1-I2:3;I1-I4:4;I2-I3:3;I2-I4:2,3111.000000,5745.610567,2634.610567,1.549497,4.182488,2.632991,1.891844,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,10,6,1,True,False,5,physical,118,42,1.933663,0.0
spanke_benes_rect_5x5,default,3-1-2-4-0,routed,5,5,0,0,16,4,4,I0-I2:3;I0-I3:4;I1-I2:2;I2-I3:2,3111.000000,5655.858347,2544.858347,1.536830,4.003945,2.467115,1.747943,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,8,6,1,True,False,5,physical,119,42,1.172658,0.0
padded_benes_8x8,default,3-1-2-4-0-5,failed,6,5,1,0,30,10,5,I0-I1:3;I0-I2:5;I0-I3:2;I0-I5:2;I1-I2:4;I1-I3:2;I1-I5:2;I2-I3:4;I2-I5:2;I3-I5:4,4466.000000,7146.353906,2680.353906,2.970831,5.031196,2.060365,1.724142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,49,6,4,True,True,6,physical,0,42,32.814353,0.16666666666666666
padded_benes_8x8,default,3-0-2-4-5-1,failed,6,5,1,0,30,10,5,I0-I1:3;I0-I2:5;I0-I3:2;I0-I4:2;I1-I2:4;I1-I3:2;I1-I4:2;I2-I3:4;I2-I4:2;I3-I4:4,4466.000000,6920.207888,2454.207888,2.958164,5.031196,2.073032,1.647483,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,47,6,4,True,True,6,physical,1,42,33.033334,0.16666666666666666
padded_benes_8x8,default,3-1-2-0-4-5,routed,6,6,0,0,53,15,7,I0-I1:3;I0-I2:3;I0-I3:3;I0-I4:2;I0-I5:2;I1-I2:4;I1-I3:5;I1-I4:2;I1-I5:2;I2-I3:7;I2-I4:6;I2-I5:4;I3-I4:2;I3-I5:2;I4-I5:6,4562.000000,8394.185759,3832.185759,3.089497,6.458028,3.368531,2.145729,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,19,6,1,True,False,6,physical,2,42,8.283407,0.0
padded_benes_8x8,default,1-2-3-4-5-0,routed,6,6,0,0,33,11,4,I0-I1:2;I0-I2:4;I0-I3:2;I0-I4:2;I1-I2:4;I1-I3:2;I1-I4:2;I2-I3:4;I2-I4:2;I3-I4:2;I4-I5:3,4466.000000,8349.995484,3883.995484,2.958164,5.199485,2.241321,1.608832,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,14,6,1,True,False,6,physical,3,42,5.626743,0.0
padded_benes_8x8,default,1-3-2-0-5-4,routed,6,6,0,0,61,15,9,I0-I1:6;I0-I2:4;I0-I3:3;I0-I4:2;I0-I5:2;I1-I2:9;I1-I3:5;I1-I4:4;I1-I5:4;I2-I3:5;I2-I4:2;I2-I5:2;I3-I4:2;I3-I5:2;I4-I5:9,4562.000000,9058.535300,4496.535300,3.106831,7.135403,4.028572,2.654678,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,19,6,1,True,False,6,physical,4,42,9.773027,0.0
padded_benes_8x8,default,2-1-0-3-4-5,routed,6,6,0,0,53,15,8,I0-I1:3;I0-I2:3;I0-I3:4;I0-I4:2;I0-I5:4;I1-I2:5;I1-I3:4;I1-I4:2;I1-I5:2;I2-I3:8;I2-I4:2;I2-I5:2;I3-I4:2;I3-I5:4;I4-I5:6,4562.000000,8713.557429,4151.557429,3.038164,6.634902,3.596738,2.267186,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,56,6,3,True,False,6,physical,5,42,68.673091,0.0
padded_benes_8x8,default,5-1-3-0-2-4,routed,6,6,0,0,46,13,5,I0-I1:3;I0-I3:3;I0-I5:5;I1-I2:4;I1-I3:5;I1-I4:2;I1-I5:2;I2-I3:5;I2-I4:5;I2-I5:2;I3-I4:2;I3-I5:2;I4-I5:4,4562.000000,8566.681319,4004.681319,3.089497,5.821527,2.732030,1.956560,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,43,6,3,True,False,6,physical,6,42,64.833879,0.0
padded_benes_8x8,default,4-3-0-1-5-2,failed,6,5,1,0,32,9,6,I0-I2:3;I0-I3:3;I0-I4:6;I2-I3:6;I2-I4:2;I2-I5:2;I3-I4:2;I3-I5:2;I4-I5:5,4562.000000,7612.163631,3050.163631,3.038164,5.660819,2.622655,1.845465,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,55,6,5,True,True,6,physical,7,42,29.169587,0.16666666666666666
padded_benes_8x8,default,2-1-4-3-5-0,routed,6,6,0,0,39,13,4,I0-I1:3;I0-I2:2;I0-I3:4;I0-I4:2;I1-I2:2;I1-I3:4;I1-I4:2;I1-I5:3;I2-I3:3;I2-I4:4;I3-I4:2;I3-I5:3;I4-I5:3,4466.000000,8920.973355,4454.973355,2.958164,6.196318,3.238154,1.938324,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,32,6,2,True,False,6,physical,8,42,25.817775,0.0
padded_benes_8x8,default,3-1-0-5-4-2,routed,6,6,0,0,41,14,5,I0-I1:3;I0-I2:3;I0-I3:2;I0-I4:2;I0-I5:3;I1-I2:5;I1-I3:2;I1-I4:2;I1-I5:2;I2-I3:4;I2-I4:2;I2-I5:2;I3-I4:3;I4-I5:5,4466.000000,8739.557429,4273.557429,2.838164,5.787733,2.949568,2.007852,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,19,6,1,True,False,6,physical,9,42,8.908988,0.0
waksman_6x6,default,3-1-2-4-0-5,routed,6,6,0,0,42,12,5,I0-I1:5;I0-I2:5;I0-I3:2;I1-I2:4;I1-I3:2;I1-I4:3;I1-I5:2;I2-I3:4;I2-I4:3;I2-I5:4;I3-I5:4;I4-I5:2,3866.000000,7404.668072,3538.668072,2.550831,5.420814,2.869983,2.100389,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,23,6,2,True,False,6,physical,0,42,16.284358,0.0
waksman_6x6,default,3-0-2-4-5-1,routed,6,6,0,0,34,11,5,I0-I1:5;I0-I2:5;I0-I3:2;I0-I4:2;I1-I2:2;I1-I3:2;I1-I4:2;I1-I5:2;I2-I3:2;I3-I4:4;I4-I5:3,3866.000000,7392.376035,3526.376035,2.538164,4.533982,1.995818,1.831292,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,91,6,7,True,False,6,physical,1,42,166.241599,0.0
waksman_6x6,default,3-1-2-0-4-5,failed,6,5,1,0,32,10,5,I0-I1:5;I0-I2:5;I0-I4:4;I0-I5:2;I1-I2:4;I1-I4:2;I1-I5:2;I2-I4:2;I2-I5:4;I4-I5:2,3866.000000,6276.734457,2410.734457,2.550831,5.299646,2.748815,1.995894,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,49,6,4,True,True,6,physical,2,42,17.892476,0.16666666666666666
waksman_6x6,default,1-2-3-4-5-0,routed,6,6,0,0,43,12,6,I0-I1:4;I0-I2:4;I0-I3:2;I0-I4:2;I0-I5:3;I1-I2:6;I1-I3:2;I2-I3:4;I2-I4:4;I2-I5:3;I3-I4:4;I4-I5:3,3866.000000,7602.915851,3736.915851,2.538164,5.864313,3.326149,2.209805,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,34,6,3,True,False,6,physical,3,42,43.482638,0.0
waksman_6x6,default,1-3-2-0-5-4,routed,6,6,0,0,35,12,5,I0-I1:2;I0-I2:2;I0-I4:2;I0-I5:2;I1-I2:3;I1-I3:3;I1-I4:2;I1-I5:4;I2-I3:5;I3-I4:2;I3-I5:2;I4-I5:5,3866.000000,7200.376035,3334.376035,2.446164,4.481522,2.035358,1.800625,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,23,6,2,True,False,6,physical,4,42,10.441973,0.0
waksman_6x6,default,2-1-0-3-4-5,failed,6,5,1,0,31,10,5,I0-I1:5;I0-I3:4;I0-I4:4;I0-I5:2;I1-I3:4;I1-I4:2;I1-I5:2;I3-I4:2;I3-I5:4;I4-I5:2,3866.000000,6107.610567,2241.610567,2.550831,4.969440,2.418609,1.875844,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,48,6,4,True,True,6,physical,5,42,19.801300,0.16666666666666666
waksman_6x6,default,5-1-3-0-2-4,failed,6,5,1,0,17,5,4,I1-I2:2;I1-I5:2;I2-I4:3;I2-I5:2;I4-I5:4,3866.000000,5529.172512,1663.172512,2.113497,3.720065,1.606568,1.106669,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,34,6,4,True,True,6,physical,6,42,82.026666,0.16666666666666666
waksman_6x6,default,4-3-0-1-5-2,failed,6,5,1,0,26,8,5,I0-I1:3;I0-I4:4;I1-I3:5;I1-I4:2;I1-I5:3;I3-I4:2;I3-I5:2;I4-I5:3,3866.000000,6084.734457,2218.734457,2.446164,4.387155,1.940991,1.672694,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,46,6,4,True,True,6,physical,7,42,67.095565,0.16666666666666666
waksman_6x6,default,2-1-4-3-5-0,routed,6,6,0,0,39,13,5,I0-I1:3;I0-I2:2;I0-I3:4;I0-I4:2;I0-I5:3;I1-I2:2;I1-I3:2;I1-I4:2;I1-I5:3;I2-I3:5;I2-I4:4;I3-I4:2;I4-I5:3,3866.000000,7368.960108,3502.960108,2.550831,5.152024,2.601193,1.986820,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,47,6,3,True,False,6,physical,8,42,88.617242,0.0
waksman_6x6,default,3-1-0-5-4-2,failed,6,5,1,0,23,7,5,I0-I1:5;I0-I4:4;I0-I5:3;I1-I3:2;I1-I4:2;I1-I5:2;I4-I5:3,3866.000000,5884.296402,2018.296402,2.269497,4.206690,1.937193,1.475519,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,55,6,6,True,True,6,physical,9,42,77.911002,0.16666666666666666
spanke_benes_6x6,default,3-1-2-4-0-5,routed,6,6,0,0,24,5,6,I0-I1:5;I1-I2:6;I2-I3:4;I3-I4:3;I4-I5:2,6410.000000,9973.791961,3563.791961,2.559430,5.657837,3.098407,2.080431,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,17,6,2,True,False,6,physical,0,42,12.619356,0.0
spanke_benes_6x6,default,3-0-2-4-5-1,routed,6,6,0,0,24,5,6,I0-I1:5;I1-I2:6;I1-I5:2;I2-I3:4;I3-I4:2,6410.000000,10072.769833,3662.769833,2.559430,5.657837,3.098407,2.119257,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,18,6,2,True,False,6,physical,1,42,15.841824,0.0
spanke_benes_6x6,default,3-1-2-0-4-5,routed,6,6,0,0,27,6,6,I0-I1:5;I0-I4:2;I1-I2:6;I2-I3:5;I3-I4:4;I4-I5:2,6410.000000,10045.353906,3635.353906,2.559430,5.657837,3.098407,2.206785,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,19,6,2,True,False,6,physical,2,42,13.600193,0.0
spanke_benes_6x6,default,1-2-3-4-5-0,routed,6,6,0,0,25,4,8,I0-I1:8;I1-I2:6;I2-I3:4;I3-I4:2,6410.000000,9952.522053,3542.522053,2.625063,6.288886,3.663823,2.102507,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,11,6,1,True,False,6,physical,3,42,4.930417,0.0
spanke_benes_6x6,default,1-3-2-0-5-4,routed,6,6,0,0,27,7,6,I0-I1:6;I0-I2:2;I1-I2:5;I1-I5:2;I2-I3:5;I3-I4:2;I3-I5:2,6410.000000,10005.791961,3595.791961,2.559430,5.963961,3.404531,2.191097,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,13,6,1,True,False,6,physical,4,42,4.324563,0.0
spanke_benes_6x6,default,2-1-0-3-4-5,routed,6,6,0,0,27,5,7,I0-I1:7;I1-I2:7;I2-I3:6;I3-I4:4;I4-I5:2,6410.000000,10096.230016,3686.230016,2.612396,5.980219,3.367823,2.218743,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,25,6,2,True,False,6,physical,5,42,16.935409,0.0
spanke_benes_6x6,default,5-1-3-0-2-4,routed,6,6,0,0,24,6,4,I1-I2:4;I1-I3:3;I2-I3:3;I2-I5:2;I3-I4:4;I4-I5:2,6410.000000,9873.207888,3463.207888,2.546763,5.398586,2.851823,2.050236,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,11,6,1,True,False,6,physical,6,42,3.914169,0.0
spanke_benes_6x6,default,4-3-0-1-5-2,routed,6,6,0,0,22,5,6,I0-I1:3;I1-I2:3;I2-I3:6;I3-I4:2;I3-I5:2,6410.000000,10041.017612,3631.017612,2.559430,5.783253,3.223823,2.052006,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,10,6,1,True,False,6,physical,7,42,3.890877,0.0
spanke_benes_6x6,default,2-1-4-3-5-0,routed,6,6,0,0,23,5,7,I0-I1:7;I1-I2:4;I1-I3:2;I2-I3:3;I3-I4:2,6410.000000,10004.477796,3594.477796,2.556396,6.041635,3.485239,2.064826,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,19,6,2,True,False,6,physical,8,42,15.142476,0.0
spanke_benes_6x6,default,3-1-0-5-4-2,routed,6,6,0,0,23,5,7,I0-I1:5;I1-I2:7;I2-I3:2;I2-I4:2;I2-I5:2,6410.000000,9925.353906,3515.353906,2.612396,5.984219,3.371823,2.033451,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,995.000000,16,6,2,True,False,6,physical,9,42,15.660391,0.0
spanke_benes_rect_6x6,default,3-1-2-4-0-5,routed,6,6,0,0,26,6,6,I0-I2:3;I0-I3:4;I1-I2:4;I2-I3:2;I3-I5:6;I4-I5:2,4520.000000,8415.893723,3895.893723,1.825131,5.014122,3.188991,2.268631,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,11,6,1,True,False,6,physical,0,42,2.642268,0.0
spanke_benes_rect_6x6,default,3-0-2-4-5-1,routed,6,6,0,0,26,7,6,I0-I2:3;I0-I3:4;I1-I2:2;I1-I5:2;I2-I3:2;I2-I5:3;I3-I4:6,4520.000000,8342.331778,3822.331778,1.851129,5.014122,3.162992,2.241611,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,11,6,1,True,False,6,physical,1,42,2.960254,0.0
spanke_benes_rect_6x6,default,3-1-2-0-4-5,routed,6,6,0,0,27,6,8,I0-I2:3;I0-I4:4;I1-I2:4;I1-I3:3;I2-I4:2;I4-I5:8,4520.000000,8414.331778,3894.331778,1.812463,4.840665,3.028201,2.298944,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,12,6,1,True,False,6,physical,2,42,2.835852,0.0
spanke_benes_rect_6x6,default,1-2-3-4-5-0,routed,6,6,0,0,27,4,6,I0-I1:6;I1-I2:4;I2-I3:6;I3-I4:6,4520.000000,8376.623814,3856.623814,1.825131,5.046122,3.220991,2.284708,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,12,6,1,True,False,6,physical,3,42,2.481566,0.0
spanke_benes_rect_6x6,default,1-3-2-0-5-4,routed,6,6,0,0,27,7,7,I0-I1:2;I0-I2:4;I0-I3:3;I1-I2:3;I1-I5:4;I2-I5:2;I4-I5:7,4520.000000,8360.477796,3840.477796,1.825131,4.958122,3.132991,2.280159,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,13,6,1,True,False,6,physical,4,42,3.587849,0.0
spanke_benes_rect_6x6,default,2-1-0-3-4-5,routed,6,6,0,0,29,6,8,I0-I1:5;I0-I3:4;I1-I2:3;I2-I3:2;I3-I4:6;I4-I5:8,4520.000000,8459.937980,3939.937980,1.812463,4.872665,3.060201,2.371646,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,14,6,1,True,False,6,physical,5,42,3.329560,0.0
spanke_benes_rect_6x6,default,5-1-3-0-2-4,routed,6,6,0,0,22,5,4,I1-I3:3;I1-I4:4;I2-I4:3;I2-I5:4;I4-I5:2,4520.000000,8221.747704,3701.747704,1.812463,4.408747,2.596283,2.071416,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,8,6,1,True,False,6,physical,6,42,2.284938,0.0
spanke_benes_rect_6x6,default,4-3-0-1-5-2,routed,6,6,0,0,22,5,4,I0-I1:3;I0-I4:2;I2-I3:4;I3-I5:4;I4-I5:3,4520.000000,8296.871594,3776.871594,1.863796,4.462203,2.598407,2.101457,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,11,6,1,True,False,6,physical,7,42,2.588402,0.0
spanke_benes_rect_6x6,default,2-1-4-3-5-0,routed,6,6,0,0,25,4,6,I0-I1:5;I0-I3:4;I2-I3:5;I2-I4:6,4520.000000,8298.039741,3778.039741,1.812463,4.668747,2.856283,2.195180,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,10,6,1,True,False,6,physical,8,42,2.182557,0.0
spanke_benes_rect_6x6,default,3-1-0-5-4-2,routed,6,6,0,0,23,6,4,I0-I4:4;I0-I5:3;I1-I2:3;I1-I5:4;I2-I3:2;I3-I4:3,4520.000000,8230.331778,3710.331778,1.863796,4.511619,2.647823,2.104277,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,680.000000,11,6,1,True,False,6,physical,9,42,2.866503,0.0
padded_benes_8x8,default,1-3-4-2-6-0-5,routed,7,7,0,0,60,17,7,I0-I1:2;I0-I2:2;I0-I3:4;I0-I4:2;I0-I6:2;I1-I2:2;I1-I3:5;I1-I4:4;I1-I6:2;I2-I3:3;I2-I4:2;I2-I6:6;I3-I4:2;I3-I6:2;I4-I5:3;I4-I6:7;I5-I6:6,5201.000000,10583.008731,5382.008731,2.958164,7.097108,4.138944,2.422002,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,23,6,2,True,False,7,physical,0,42,12.109515,0.0
padded_benes_8x8,default,3-6-2-4-0-5-1,routed,7,7,0,0,63,15,8,I0-I1:2;I0-I2:5;I0-I3:2;I0-I6:3;I1-I2:3;I1-I3:3;I1-I5:3;I2-I3:8;I2-I4:3;I2-I5:2;I2-I6:3;I3-I5:6;I4-I5:6;I4-I6:6;I5-I6:3,5177.000000,10781.110492,5604.110492,2.812830,6.774276,3.961446,2.609032,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,False,0.002,0.005,0.1,0.0,0.0,0.0,40000,20000,16,8,69.0,16,105.0,36.0,20.0,575.000000,62,6,5,True,False,7,physical,1,42,132.376022,0.0
